,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
382,-1,-1,1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1
383,1,1,1,-1,1,1,1,0,1,1,0,-1,0,1,1
384,1,1,-1,-1,1,1,1,0,1,-1,1,1,1,1,-1
385,1,1,1,1,-1,-1,1,1,-1,-1,0,1,0,1,0
386,1,1,-1,-1,0,-1,1,-1,-1,-1,0,1,0,1,0
387,1,1,1,-1,0,0,1,-1,-1,-1,0,1,-1,-1,0
388,1,1,1,-1,0,0,1,0,-1,-1,0,1,0,1,0
389,1,1,1,-1,0,-1,1,-1,0,-1,0,1,-1,1,0
390,1,1,1,-1,-1,0,1,-1,0,0,0,1,0,1,0
391,-1,1,1,-1,0,-1,1,0,-1,0,0,1,1,1,0
392,-1,1,-1,-1,1,-1,-1,-1,-1,-1,0,1,-1,1,1
393,-1,1,-1,-1,0,-1,-1,0,-1,-1,0,1,1,1,0
394,1,1,1,-1,1,1,1,1,1,-1,0,1,1,1,0
395,1,1,-1,-1,1,1,1,0,-1,-1,0,1,0,-1,0
396,-1,1,1,-1,1,0,1,0,-1,0,0,1,-1,1,1
397,1,1,1,-1,-1,-1,1,-1,1,-1,0,1,-1,-1,0
398,1,1,1,-1,0,1,1,0,0,-1,0,-1,1,1,1
399,-1,1,1,-1,1,-1,1,-1,0,-1,0,1,-1,1,0
400,-1,-1,-1,-1,0,1,-1,0,-1,1,0,-1,1,1,-1
401,1,1,1,-1,0,1,1,0,-1,-1,0,-1,1,1,1
402,-1,-1,1,-1,1,1,-1,0,1,1,1,-1,0,1,1
403,1,1,1,-1,-1,-1,1,0,-1,-1,0,1,1,1,0
404,-1,1,1,-1,-1,-1,1,0,-1,1,0,1,-1,1,1
405,1,1,1,-1,-1,1,1,0,0,-1,0,1,0,1,0
406,-1,1,-1,-1,0,-1,1,-1,-1,-1,0,1,0,1,1
407,1,1,1,1,1,1,1,0,1,-1,0,1,1,1,0
408,1,1,1,-1,1,-1,1,0,0,-1,0,1,-1,1,0
409,1,1,1,1,0,1,1,1,1,-1,0,1,1,1,0
410,1,1,1,-1,1,1,1,1,0,-1,0,1,1,1,0
411,-1,1,1,-1,-1,1,1,0,0,-1,0,1,1,1,1
412,1,1,1,-1,-1,-1,1,0,-1,1,0,1,0,1,0
413,-1,-1,-1,-1,1,-1,-1,-1,1,0,1,-1,1,1,1
414,-1,1,1,-1,0,-1,1,0,-1,-1,0,1,1,1,0
415,1,1,1,-1,0,0,1,-1,-1,-1,0,-1,-1,1,1
416,-1,-1,1,-1,0,1,-1,0,-1,1,1,-1,1,-1,1
417,1,1,1,-1,0,0,1,-1,0,-1,0,1,0,1,0
418,1,1,1,-1,-1,-1,1,-1,0,-1,0,-1,0,1,0
419,1,-1,1,-1,1,1,-1,0,0,-1,0,1,-1,1,0
420,1,1,1,-1,0,0,1,-1,-1,-1,0,1,1,1,1
421,1,1,1,-1,1,1,1,0,-1,-1,0,1,1,1,0
422,-1,1,1,-1,0,-1,1,-1,-1,-1,1,1,0,1,0
423,1,1,1,-1,-1,1,1,0,0,-1,0,-1,0,1,0
424,1,1,1,-1,1,1,1,1,-1,-1,0,-1,1,-1,1
425,1,1,1,1,1,1,1,0,1,-1,0,1,1,1,0
426,-1,1,-1,-1,-1,0,1,-1,0,-1,0,1,1,-1,0
427,-1,1,1,-1,-1,1,1,0,0,-1,0,1,-1,1,1
428,1,1,1,-1,-1,-1,1,-1,0,-1,0,-1,-1,1,1
429,1,1,1,-1,0,-1,1,-1,-1,1,0,1,0,1,0
430,1,1,1,-1,-1,1,1,1,0,-1,0,1,1,-1,0
431,1,1,-1,-1,1,1,1,0,-1,-1,0,1,0,1,0
432,-1,1,1,-1,0,0,1,-1,0,-1,0,1,-1,1,0
433,1,1,1,-1,1,-1,1,-1,-1,-1,0,1,0,1,0
434,1,1,1,-1,0,1,1,0,-1,-1,0,-1,1,1,1
435,-1,1,-1,-1,0,-1,1,-1,0,-1,0,1,-1,1,1
436,1,1,1,-1,0,-1,1,-1,-1,-1,0,1,-1,1,0
437,1,1,1,-1,1,1,1,0,0,-1,0,-1,1,-1,0
438,-1,1,1,-1,-1,0,1,-1,0,-1,0,1,0,1,0
439,1,1,-1,-1,-1,-1,1,-1,0,-1,0,1,-1,1,0
440,-1,1,1,-1,-1,0,1,-1,-1,0,0,1,0,1,1
441,1,-1,-1,-1,-1,1,1,0,0,-1,0,1,1,1,-1
442,1,1,1,-1,0,1,1,0,1,-1,0,1,1,1,0
443,1,1,1,-1,0,1,1,0,1,-1,0,-1,1,1,1
444,-1,1,1,-1,-1,1,1,0,0,-1,0,1,0,1,0
445,1,1,1,-1,-1,1,1,1,-1,-1,0,-1,1,1,1
446,1,1,1,-1,1,-1,1,0,-1,-1,0,-1,1,1,1
447,-1,1,1,-1,1,1,1,0,-1,-1,0,1,1,1,0
448,1,-1,1,-1,-1,0,-1,-1,1,-1,1,-1,0,1,0
449,1,1,-1,-1,1,1,1,1,0,1,1,1,1,1,0
450,1,1,-1,1,1,1,1,1,1,-1,0,1,1,1,1
451,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,1
452,-1,1,1,-1,0,-1,1,-1,0,-1,0,1,0,-1,1
453,-1,1,1,-1,0,1,1,0,0,1,0,1,0,-1,1
454,1,1,1,-1,1,-1,1,-1,0,-1,0,-1,-1,1,1
455,1,-1,-1,-1,0,1,-1,0,0,0,0,-1,1,1,-1
456,1,1,1,-1,-1,1,1,0,-1,-1,0,1,0,-1,0
457,-1,1,1,-1,1,-1,1,0,0,-1,1,1,1,1,1
458,-1,1,1,-1,0,-1,1,0,-1,0,0,1,-1,1,0
459,1,1,-1,-1,1,1,1,1,0,-1,0,1,1,1,0
460,1,1,1,-1,1,1,1,1,-1,-1,0,1,0,1,0
461,-1,-1,1,1,0,1,-1,0,0,-1,0,-1,1,-1,1
462,-1,1,-1,-1,-1,1,1,0,-1,-1,0,1,1,1,1
463,1,1,1,-1,-1,-1,1,0,1,0,0,1,1,1,0
464,-1,1,1,-1,1,-1,1,0,-1,-1,0,1,-1,1,1
465,1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,1,0
466,1,1,1,-1,0,1,1,1,0,-1,0,1,1,1,0
467,1,1,1,-1,-1,1,1,0,0,1,0,1,1,1,0
468,1,1,-1,-1,0,-1,1,-1,0,-1,0,1,1,1,0
469,-1,1,-1,-1,-1,0,1,-1,1,-1,0,1,0,1,0
470,1,1,1,-1,0,0,1,-1,1,-1,0,-1,-1,1,1
471,1,1,1,1,-1,1,1,1,0,-1,0,1,1,1,0
472,1,1,-1,-1,0,-1,1,-1,0,-1,0,1,0,1,0
473,1,1,1,-1,1,1,1,1,-1,-1,0,1,0,1,0
474,1,1,1,-1,0,-1,1,-1,-1,0,0,1,0,1,0
475,-1,1,1,-1,0,-1,1,0,-1,-1,0,1,0,1,1
476,1,1,1,-1,0,1,1,0,0,-1,0,1,-1,1,0
477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,1
478,-1,1,-1,-1,0,0,1,-1,0,-1,0,1,0,1,0
479,1,1,-1,-1,1,1,1,1,0,-1,0,1,-1,1,0
480,1,1,1,-1,-1,1,1,1,1,-1,0,-1,1,-1,1
481,1,1,1,-1,0,-1,1,-1,-1,-1,1,1,-1,1,0
482,1,1,-1,-1,1,1,1,1,0,1,0,1,1,-1,0
483,1,1,-1,-1,1,1,1,0,-1,0,0,1,1,1,0
484,1,1,1,-1,-1,1,1,0,0,-1,0,1,1,1,0
485,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,-1
486,-1,1,1,-1,1,1,1,1,1,-1,0,1,-1,1,1
487,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
488,1,1,1,-1,1,-1,1,0,1,-1,0,1,1,1,0
489,1,1,1,-1,0,1,1,0,-1,-1,0,-1,1,1,1
490,-1,1,1,1,-1,1,1,1,-1,1,0,1,1,1,1
491,-1,1,1,-1,-1,-1,1,-1,-1,0,0,1,1,1,0
492,1,1,1,-1,1,1,1,0,-1,1,0,1,0,-1,0
493,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,0
494,-1,1,1,-1,0,1,1,0,0,-1,0,1,-1,1,1
495,1,1,1,-1,-1,-1,1,0,-1,-1,0,-1,0,1,1
496,-1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,1,1,-1
497,-1,1,1,-1,0,-1,1,0,-1,-1,0,1,1,1,1
498,1,1,1,-1,-1,-1,1,0,0,-1,0,1,0,-1,0
499,-1,1,1,-1,1,1,1,0,0,-1,0,1,1,-1,0
500,-1,1,1,-1,1,0,1,0,-1,1,1,1,-1,1,1
501,1,1,1,-1,0,-1,1,-1,-1,-1,0,-1,0,-1,0
502,-1,1,-1,-1,0,-1,1,-1,-1,-1,0,1,1,1,-1
503,1,1,1,-1,-1,-1,1,-1,0,-1,0,1,0,1,0
504,-1,1,1,-1,1,1,1,0,-1,-1,0,1,0,-1,1
505,-1,1,-1,-1,1,1,1,0,1,1,0,1,1,1,1
506,-1,1,1,-1,1,1,1,0,-1,-1,0,1,1,1,0
507,-1,1,1,-1,0,-1,1,0,-1,-1,0,1,0,-1,0
508,1,1,1,-1,-1,-1,1,-1,0,-1,0,-1,-1,1,0
509,1,1,1,-1,0,-1,-1,1,0,-1,0,-1,1,1,0
510,1,1,1,-1,-1,1,1,0,0,-1,0,1,1,1,0
511,1,1,1,-1,-1,0,1,0,-1,-1,0,1,1,-1,0
512,1,1,1,-1,1,1,1,0,0,1,0,1,-1,1,0
513,1,-1,1,-1,-1,-1,1,-1,0,-1,0,-1,-1,1,0
514,1,1,1,-1,1,0,1,-1,0,-1,0,1,1,-1,0
515,1,1,1,-1,1,0,1,-1,-1,-1,0,1,-1,1,0
516,-1,1,1,-1,-1,1,1,0,0,1,0,1,1,1,0
517,-1,1,1,-1,-1,1,1,0,0,-1,0,-1,-1,1,0
518,1,1,1,-1,1,1,1,0,-1,-1,0,1,0,1,0
519,1,1,1,-1,0,0,-1,-1,1,-1,0,-1,-1,1,0
520,1,1,1,-1,-1,0,1,0,-1,-1,0,1,1,1,1
521,-1,-1,1,-1,-1,1,-1,0,-1,-1,1,1,1,1,1
522,1,1,1,-1,-1,-1,1,0,0,-1,0,1,0,-1,0
523,1,1,1,-1,-1,0,1,0,-1,-1,1,-1,0,1,1
524,1,1,1,-1,-1,1,1,0,-1,-1,0,-1,1,1,1
525,1,1,-1,-1,-1,-1,1,1,0,-1,1,1,0,1,0
526,1,1,1,-1,-1,1,1,0,0,0,0,1,-1,1,0
527,-1,1,1,-1,0,-1,1,-1,-1,-1,0,1,0,1,0
528,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
529,-1,1,-1,-1,0,1,1,0,-1,-1,0,1,1,1,1
530,1,1,1,1,-1,1,1,1,1,-1,0,-1,1,1,1
531,-1,1,-1,-1,1,1,1,0,1,-1,0,1,1,1,1
532,1,1,1,-1,-1,-1,-1,0,0,-1,0,1,0,-1,-1
533,1,1,1,-1,0,0,1,-1,-1,-1,0,-1,-1,1,0
534,1,1,1,-1,1,-1,1,0,0,-1,0,1,1,1,0
535,-1,-1,1,-1,-1,1,-1,0,0,-1,1,-1,1,1,1
536,-1,1,1,-1,1,-1,1,0,1,-1,0,1,-1,1,0
537,1,1,1,-1,-1,1,1,0,1,-1,0,1,1,1,0
538,-1,1,1,-1,-1,0,1,0,0,-1,0,1,0,1,0
539,-1,1,1,-1,1,1,1,1,-1,-1,0,1,-1,1,1
540,-1,-1,1,1,1,-1,-1,1,0,-1,1,-1,1,1,1
541,-1,1,1,-1,-1,-1,1,0,1,-1,0,1,1,1,0
542,1,1,1,1,1,1,1,0,0,-1,0,1,0,1,0
543,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
544,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0
545,-1,1,-1,-1,0,1,1,-1,-1,-1,0,1,0,1,0
546,-1,1,1,-1,0,0,1,0,-1,0,0,1,0,1,0
547,-1,-1,-1,-1,-1,1,-1,1,-1,-1,0,-1,1,-1,1
548,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,1,1,1
549,-1,1,1,-1,1,1,1,1,1,-1,0,1,-1,1,1
550,1,1,1,-1,1,1,1,1,0,-1,0,1,1,1,0
551,1,1,1,-1,1,-1,1,0,0,-1,0,-1,0,1,-1
552,-1,1,1,-1,1,-1,1,-1,-1,-1,0,1,-1,1,1
553,-1,-1,1,1,1,1,-1,0,0,-1,0,-1,1,-1,1
554,-1,-1,1,-1,1,1,-1,0,1,-1,0,-1,1,-1,1
555,1,1,1,1,-1,1,1,0,1,-1,0,-1,-1,1,1
556,1,1,1,-1,0,1,-1,0,-1,-1,0,1,0,1,1
557,-1,1,1,-1,0,1,1,1,-1,1,0,1,0,-1,1
558,1,1,-1,-1,0,1,1,0,1,-1,0,1,1,1,-1
559,1,1,1,-1,1,-1,1,0,-1,-1,0,-1,1,-1,0
560,1,1,1,-1,1,1,1,1,0,-1,0,1,1,1,0
561,-1,1,1,-1,1,0,1,-1,-1,-1,0,1,-1,1,1
562,1,1,1,-1,-1,-1,1,0,-1,-1,0,-1,1,1,1
563,1,1,1,-1,0,1,1,0,0,-1,0,-1,0,1,1
564,1,1,1,-1,-1,-1,1,-1,0,-1,0,-1,0,1,0
565,-1,1,1,-1,0,-1,1,0,0,1,0,1,0,1,1
566,1,1,1,-1,1,1,1,0,1,-1,0,1,1,1,1
567,1,1,1,-1,-1,-1,1,-1,0,-1,0,-1,-1,1,0
568,1,1,1,-1,0,1,1,0,1,-1,0,-1,0,1,0
569,-1,1,1,-1,-1,1,1,0,1,-1,0,1,1,1,1
570,-1,1,1,-1,0,1,1,-1,-1,-1,0,1,-1,1,1
571,-1,1,-1,-1,1,1,1,0,1,1,0,1,-1,1,1
572,1,1,1,1,1,1,1,1,1,1,0,-1,-1,1,-1
573,1,1,-1,-1,0,-1,1,-1,1,-1,0,1,-1,1,0
574,1,1,1,-1,1,1,1,1,0,1,1,1,1,-1,-1
575,1,1,1,-1,-1,-1,-1,0,0,-1,0,-1,0,1,0
576,1,1,1,-1,0,0,-1,-1,0,-1,0,1,-1,1,1
577,-1,1,1,-1,1,1,1,0,0,0,0,1,1,1,0
578,1,1,1,-1,0,1,1,0,-1,-1,0,1,1,1,0
579,1,1,1,-1,1,1,1,1,-1,-1,0,-1,1,1,1
580,-1,1,1,-1,-1,1,-1,1,1,-1,0,1,1,1,0
581,1,1,1,-1,0,1,1,0,-1,-1,0,1,1,1,0
582,-1,1,1,-1,1,1,-1,0,1,0,0,1,-1,1,0
583,1,1,1,-1,1,1,1,1,0,-1,0,1,1,1,0
584,1,1,1,-1,-1,-1,1,0,0,-1,0,-1,0,1,1
585,-1,1,1,1,1,1,-1,1,-1,-1,0,1,0,1,1
586,-1,-1,-1,-1,1,1,-1,1,0,-1,1,-1,-1,1,-1
587,1,1,1,-1,-1,0,1,-1,0,-1,0,1,0,-1,0
588,1,1,1,-1,1,1,1,0,1,-1,0,1,0,1,-1
589,1,1,1,-1,0,1,1,1,-1,1,1,1,1,1,0
590,-1,1,1,-1,-1,0,1,-1,-1,-1,0,1,0,1,1
591,1,1,-1,-1,0,-1,1,-1,0,-1,0,1,-1,1,0
592,1,1,1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,1,1
593,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,0
594,1,1,1,-1,1,1,1,0,0,-1,0,-1,0,1,1
595,-1,1,1,-1,0,-1,1,0,-1,-1,0,1,0,1,0
596,1,1,1,-1,0,1,1,0,0,-1,0,-1,1,1,1
597,1,1,1,-1,1,1,-1,0,0,1,0,1,1,1,0
598,1,1,1,-1,-1,1,1,0,0,0,0,1,-1,1,0
599,1,1,1,-1,0,-1,1,-1,0,-1,0,1,-1,1,0
600,1,1,1,-1,0,0,1,-1,1,-1,0,-1,1,1,1
601,1,1,1,-1,1,1,1,0,0,-1,0,-1,1,1,0
602,-1,1,1,-1,1,1,1,1,0,-1,0,1,1,1,0
603,-1,1,1,-1,0,-1,1,-1,-1,-1,1,1,-1,1,1
604,1,1,1,-1,1,1,1,0,0,0,0,1,-1,-1,0
605,1,1,1,-1,0,-1,1,1,0,-1,0,1,1,1,0
606,1,1,1,-1,-1,1,1,0,-1,-1,0,-1,1,1,0
607,-1,1,1,-1,1,1,1,0,0,0,0,1,1,1,-1
608,1,1,1,1,1,1,1,1,1,1,0,-1,1,1,1
609,1,1,1,-1,-1,-1,1,-1,0,-1,0,-1,0,-1,1
610,1,1,1,-1,0,1,1,0,-1,1,0,1,1,1,0
611,1,1,1,-1,0,-1,1,-1,0,-1,0,-1,0,1,0
612,1,1,1,1,1,1,1,0,1,-1,0,1,1,1,0
613,1,-1,1,-1,0,-1,-1,-1,1,-1,0,-1,-1,-1,0
614,1,1,1,-1,-1,1,1,1,0,-1,0,1,1,-1,0
615,1,1,1,-1,0,1,1,0,0,-1,0,-1,1,1,1
616,-1,-1,-1,-1,1,-1,-1,0,0,0,0,-1,1,1,1
617,1,1,1,1,0,-1,1,0,0,-1,0,-1,1,-1,1
618,1,1,1,-1,1,1,1,1,1,-1,0,1,1,1,0
619,-1,1,1,-1,1,1,1,1,-1,-1,0,1,1,1,1
620,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
621,1,1,1,-1,1,1,1,0,-1,-1,0,1,0,1,0
622,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,0,-1,-1
623,1,1,1,-1,-1,1,1,-1,1,-1,0,-1,1,1,1
624,-1,1,1,-1,1,-1,1,0,-1,-1,0,1,1,1,0
625,1,1,1,-1,0,-1,1,-1,1,-1,0,1,1,1,0
626,1,1,1,-1,1,1,1,0,0,-1,0,-1,1,1,1
627,1,1,1,1,-1,1,1,0,0,-1,0,1,1,1,-1
628,1,1,1,-1,1,1,1,0,0,1,0,-1,1,1,-1
629,-1,-1,1,1,1,1,-1,1,0,-1,1,-1,-1,1,1
630,1,1,1,1,0,-1,1,0,0,1,0,1,1,1,-1
631,-1,1,1,-1,1,1,1,0,0,1,0,1,0,1,1
632,1,1,1,-1,0,1,1,1,1,1,0,1,1,1,0
633,1,1,-1,-1,1,1,1,0,0,1,0,1,-1,1,0
634,1,1,1,-1,1,1,1,1,1,1,0,1,1,1,0
635,1,1,1,-1,1,1,1,1,0,-1,0,-1,1,1,1
636,-1,1,1,-1,0,1,1,0,0,-1,0,1,1,1,1
637,1,1,1,-1,0,-1,1,-1,1,-1,0,1,-1,1,0
638,-1,-1,1,-1,0,0,-1,-1,1,-1,1,-1,-1,1,1
639,-1,-1,1,-1,1,1,-1,0,-1,1,0,-1,1,-1,1
640,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
641,1,1,1,-1,0,1,1,0,1,-1,0,-1,0,-1,0
642,1,1,1,-1,-1,-1,1,0,-1,-1,0,1,0,1,0
643,-1,-1,1,-1,1,1,-1,1,1,-1,1,-1,-1,1,1
644,1,1,1,-1,-1,0,1,0,-1,-1,1,1,0,-1,1
645,-1,1,1,-1,1,1,1,0,0,0,0,1,-1,1,1
646,1,1,1,1,-1,1,1,0,1,-1,0,-1,1,1,1
647,-1,1,1,-1,0,1,1,0,0,-1,0,1,1,1,0
648,1,1,1,1,-1,1,1,1,0,-1,0,1,1,1,0
649,1,1,1,-1,1,1,1,1,-1,-1,0,1,1,1,0
650,-1,-1,1,-1,-1,1,-1,0,-1,1,1,-1,0,1,1
651,1,-1,-1,1,0,-1,-1,1,1,-1,1,-1,0,-1,1
652,1,1,1,-1,0,1,-1,0,-1,-1,0,1,0,1,1
653,1,1,1,-1,-1,1,1,0,0,-1,0,1,-1,1,0
654,1,1,1,-1,-1,1,1,0,-1,-1,0,1,0,-1,0
655,1,1,1,1,-1,1,1,1,0,-1,0,1,1,-1,0
656,1,1,1,-1,-1,-1,1,0,-1,-1,0,1,-1,1,0
657,1,1,1,-1,1,1,1,0,1,1,0,1,1,1,0
658,1,1,1,-1,0,-1,1,-1,-1,0,0,1,1,1,0
659,-1,1,1,-1,0,0,1,-1,-1,-1,1,1,-1,1,0
660,1,1,1,-1,-1,-1,1,1,-1,-1,0,1,-1,1,1
661,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,0
662,-1,1,-1,-1,1,1,1,0,0,-1,0,1,-1,1,1
663,-1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,0,1,0
664,-1,1,-1,-1,1,0,1,-1,-1,1,0,1,-1,1,1
665,1,1,-1,-1,-1,1,1,0,1,1,0,1,1,1,0
666,1,1,-1,1,-1,1,1,1,1,-1,0,1,1,1,0
667,1,1,1,-1,1,-1,1,0,1,0,0,1,0,1,0
668,1,1,1,-1,0,1,1,1,0,-1,0,1,1,1,0
669,-1,1,-1,-1,1,1,-1,0,-1,1,0,1,1,1,0
670,-1,1,1,-1,-1,-1,1,-1,-1,0,0,1,1,1,0
671,1,1,1,-1,0,-1,1,-1,-1,1,0,1,0,1,0
672,-1,1,1,-1,1,1,1,0,0,0,0,1,1,1,-1
673,-1,-1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1
674,-1,1,1,-1,0,-1,1,1,-1,-1,1,1,-1,1,1
675,1,1,1,1,1,1,1,1,1,-1,0,1,1,-1,0
676,-1,1,1,-1,1,1,1,0,-1,-1,0,1,0,1,1
677,-1,1,1,-1,0,-1,1,0,-1,-1,1,1,0,1,0
678,-1,-1,1,1,1,1,-1,0,1,-1,0,1,-1,1,-1
679,1,1,1,-1,1,1,1,1,1,-1,0,1,1,1,0
680,1,1,-1,1,1,1,-1,0,1,1,1,1,0,1,0
681,1,1,1,-1,0,-1,1,-1,-1,-1,0,1,0,1,0
682,-1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,1,0
683,-1,1,1,-1,-1,1,1,1,0,1,0,1,0,1,1
684,1,1,1,-1,1,1,1,0,-1,-1,0,1,-1,1,0
685,1,1,1,-1,-1,-1,1,0,0,0,1,1,0,1,0
686,1,1,1,-1,0,-1,1,0,-1,-1,0,1,0,-1,0
687,1,1,1,1,-1,1,1,1,0,-1,0,-1,1,1,0
688,1,1,1,1,-1,1,1,0,0,1,0,-1,1,1,1
689,-1,-1,-1,-1,1,1,-1,0,0,-1,0,-1,1,1,-1
690,1,1,1,-1,1,1,1,0,1,0,0,1,1,1,-1
691,1,-1,1,-1,1,1,-1,0,1,-1,0,-1,1,1,0
692,-1,1,1,-1,0,-1,1,-1,-1,0,0,1,-1,1,1
693,1,1,1,-1,0,1,1,0,0,-1,0,1,1,1,0
694,1,1,1,1,-1,1,1,1,-1,-1,0,1,1,1,0
695,-1,1,1,-1,1,-1,1,-1,-1,0,0,1,-1,1,0
696,1,1,1,-1,0,0,1,-1,0,-1,0,-1,-1,-1,0
697,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,1,-1,1
698,1,1,1,-1,-1,-1,1,-1,1,-1,0,1,-1,1,0
699,1,1,1,-1,1,0,1,0,0,-1,0,1,1,1,-1
700,-1,1,1,-1,1,1,1,0,0,-1,0,1,1,-1,1
701,1,1,1,-1,1,1,1,1,1,-1,0,1,0,1,0
702,1,1,1,-1,1,1,1,1,-1,-1,0,1,1,1,0
703,1,1,1,1,-1,1,1,1,0,-1,0,1,1,1,0
704,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
705,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
706,1,1,1,-1,1,1,1,0,0,-1,0,1,0,1,0
707,1,1,1,-1,1,1,1,0,-1,1,0,1,1,-1,0
708,1,1,1,-1,-1,0,1,-1,-1,-1,0,1,0,1,0
709,1,1,1,-1,0,-1,1,-1,0,-1,0,1,1,1,0
710,-1,1,1,-1,1,1,1,0,1,1,0,1,1,1,1
711,1,1,1,-1,0,-1,1,-1,-1,0,0,1,0,-1,0
712,-1,-1,1,-1,0,-1,-1,-1,1,-1,1,-1,-1,1,1
713,1,1,1,1,-1,1,1,1,0,1,0,-1,1,1,1
714,-1,1,1,-1,-1,1,1,1,0,1,1,1,1,1,1
715,1,1,1,-1,-1,-1,1,0,0,-1,0,-1,-1,1,0
716,-1,1,1,-1,-1,1,1,0,1,-1,0,1,0,1,1
717,-1,1,1,-1,0,1,1,0,0,1,0,1,1,1,1
718,1,1,1,-1,0,1,1,0,-1,0,0,1,1,1,0
719,-1,1,-1,1,1,1,1,0,1,-1,0,1,-1,1,1
720,-1,1,1,-1,0,-1,1,-1,-1,-1,0,1,-1,1,1
721,1,1,1,-1,0,1,1,0,0,1,0,1,1,1,0
722,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
723,-1,-1,1,-1,0,-1,-1,1,0,-1,1,-1,1,1,1
724,1,1,1,-1,-1,-1,1,-1,0,-1,0,-1,-1,1,-1
725,1,1,1,-1,-1,1,-1,0,1,-1,0,-1,-1,1,0
726,1,1,1,1,-1,1,1,1,0,-1,0,1,-1,1,0
727,1,1,1,-1,0,-1,1,-1,0,-1,0,1,0,1,1
728,-1,1,-1,-1,-1,-1,1,-1,0,-1,1,1,1,1,1
729,1,1,1,-1,1,1,1,1,-1,1,0,-1,1,1,1
730,1,1,-1,-1,-1,1,1,1,1,-1,0,1,-1,-1,1
731,1,1,1,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,0
732,1,1,1,-1,0,0,1,-1,0,-1,0,-1,0,1,0
733,1,1,1,-1,1,1,1,0,0,1,0,1,1,1,0
734,1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1
735,1,1,1,-1,0,-1,1,-1,-1,-1,0,1,0,1,0
736,1,-1,1,-1,0,-1,-1,-1,1,-1,0,-1,1,-1,1
737,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,0
738,1,1,1,-1,0,1,1,0,0,1,0,-1,1,1,0
739,1,1,1,-1,1,1,1,0,0,-1,0,1,0,1,0
740,1,1,1,-1,-1,1,1,0,0,-1,0,1,1,1,0
741,-1,1,1,1,1,1,1,0,-1,-1,0,1,-1,1,1
742,1,1,1,-1,1,1,-1,0,1,0,0,1,1,1,-1
743,1,1,1,-1,1,1,1,1,-1,1,0,1,1,1,1
744,-1,-1,-1,-1,1,1,-1,0,-1,0,1,-1,-1,1,1
745,1,-1,1,-1,1,1,-1,0,1,-1,0,-1,-1,-1,0
746,1,1,1,-1,0,0,-1,-1,0,-1,0,-1,-1,1,1
747,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,0,1,1
748,1,1,1,-1,1,1,1,1,1,-1,0,1,1,-1,0
749,1,1,-1,-1,1,-1,1,-1,0,-1,0,1,1,-1,0
750,1,1,1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,1,-1
751,1,1,1,-1,1,-1,1,-1,-1,1,0,-1,-1,1,0
752,1,1,1,-1,-1,1,1,0,-1,-1,0,1,0,1,0
753,-1,1,1,-1,-1,1,1,0,1,1,0,1,1,1,1
754,1,1,1,-1,-1,-1,1,-1,0,-1,0,-1,0,1,0
755,-1,1,1,-1,-1,0,1,0,0,0,0,1,0,-1,0
756,1,1,1,-1,0,1,1,0,0,-1,0,1,1,1,0
757,1,1,-1,-1,1,1,1,1,0,1,0,1,1,1,1
758,-1,1,1,-1,1,0,1,-1,0,-1,0,1,-1,1,0
759,-1,1,1,1,1,1,1,0,0,-1,0,1,1,-1,1
760,1,1,1,-1,1,1,1,0,-1,-1,0,1,1,-1,0
761,-1,1,-1,-1,1,1,-1,0,-1,1,0,1,1,1,0
762,1,1,1,-1,0,0,1,-1,-1,-1,0,-1,-1,1,1
763,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
764,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0
